participant,item,name,rank
1717,45,Archie Clark,14
1717,63,Bernard King,11
1717,69,Bill Russell,7
1717,72,Billy Cunningham,8
1717,82,Bob Lanier,10
1717,195,David Thompson,13
1717,260,Elgin Baylor,3
1717,292,George Gervin,4
1717,320,Hal Greer,9
1717,383,Jerry Sloan,15
1717,443,Julius Erving,1
1717,607,Nate Archibald,5
1717,630,Oscar Robertson,2
1717,736,Sidney Moncrief,12
1717,822,Wilt Chamberlain,6
1718,65,Bill Bridges,47
1718,70,Bill Sharman,15
1718,78,Bob Dandridge,20
1718,82,Bob Lanier,6
1718,83,Bob Love,17
1718,110,Buck Williams,26
1718,112,Butch Beard,45
1718,138,Chet Walker,14
1718,156,Clyde Drexler,35
1718,188,Dave Cowens,23
1718,232,Dolph Schayes,8
1718,234,Dominique Wilkins,37
1718,235,Don Buse,39
1718,239,Don Ohl,43
1718,260,Elgin Baylor,32
1718,264,Elvin Hayes,5
1718,279,Fred Brown,41
1718,292,George Gervin,3
1718,316,Gus Johnson,27
1718,317,Gus Williams,28
1718,320,Hal Greer,7
1718,333,Isiah Thomas,33
1718,382,Jerry Lucas,11
1718,393,Jim Price,46
1718,428,Johnny Green,29
1718,443,Julius Erving,1
1718,449,K. C. Jones,25
1718,519,Lenny Wilkens,10
1718,523,Lonnie Shelton,40
1718,525,Lou Hudson,22
1718,531,Lucious Jackson,44
1718,532,Lucius Allen,42
1718,556,Marques Johnson,16
1718,564,Maurice Lucas,19
1718,583,Micheal Ray Richardson,18
1718,603,Moses Malone,36
1718,607,Nate Archibald,4
1718,610,Nate Thurmond,9
1718,624,Norm Nixon,30
1718,630,Oscar Robertson,2
1718,638,Paul Arizin,31
1718,647,Pete Maravich,34
1718,700,Rolando Blackman,24
1718,744,Spencer Haywood,13
1718,803,Walt Bellamy,12
1718,805,Walt Frazier,38
1718,807,Walter Davis,21
1719,21,Alvin Robertson,19
1719,33,Andrew Toney,18
1719,63,Bernard King,43
1719,72,Billy Cunningham,45
1719,78,Bob Dandridge,44
1719,82,Bob Lanier,12
1719,83,Bob Love,33
1719,91,Bobby Jones,27
1719,110,Buck Williams,57
1719,113,Byron Scott,72
1719,132,Cedric Maxwell,74
1719,136,Charles Thomas Scott,67
1719,138,Chet Walker,16
1719,156,Clyde Drexler,40
1719,161,Connie Hawkins,13
1719,171,Dan Issel,60
1719,173,Dan Roundfield,69
1719,188,Dave Cowens,46
1719,189,Dave DeBusschere,30
1719,195,David Thompson,10
1719,232,Dolph Schayes,59
1719,234,Dominique Wilkins,2
1719,252,Earl Monroe,8
1719,254,Eddie Johnson,65
1719,260,Elgin Baylor,42
1719,264,Elvin Hayes,7
1719,292,George Gervin,3
1719,316,Gus Johnson,68
1719,317,Gus Williams,56
1719,319,Hakeem Olajuwon,39
1719,320,Hal Greer,48
1719,333,Isiah Thomas,41
1719,341,Jack Sikma,55
1719,345,Jamaal Wilkes,52
1719,382,Jerry Lucas,47
1719,398,Jo Jo White,37
1719,400,Joe Barry Carroll,15
1719,402,Joe Caldwell,64
1719,414,John Drew,22
1719,443,Julius Erving,1
1719,449,K. C. Jones,58
1719,455,Kelly Tripucka,63
1719,479,Kiki Vandeweghe,71
1719,505,Larry Nance,54
1719,519,Lenny Wilkens,49
1719,523,Lonnie Shelton,24
1719,525,Lou Hudson,70
1719,552,Mark Aguirre,32
1719,556,Marques Johnson,36
1719,576,Michael Cooper,53
1719,583,Micheal Ray Richardson,34
1719,607,Nate Archibald,6
1719,610,Nate Thurmond,11
1719,624,Norm Nixon,62
1719,625,Norm Van Lier,73
1719,630,Oscar Robertson,38
1719,631,Otis Birdsong,31
1719,643,Paul Silas,17
1719,647,Pete Maravich,5
1719,650,Phil Smith,25
1719,662,Randy Smith,28
1719,673,Reggie Theus,21
1719,683,Rick Mahorn,20
1719,684,Rickey Green,66
1719,700,Rolando Blackman,51
1719,709,Rudy Tomjanovich,23
1719,736,Sidney Moncrief,9
1719,737,Sidney Wicks,26
1719,744,Spencer Haywood,14
1719,763,Terry Porter,61
1719,789,Truck Robinson,29
1719,803,Walt Bellamy,50
1719,805,Walt Frazier,4
1719,807,Walter Davis,35
1720,70,Bill Sharman,40
1720,72,Billy Cunningham,29
1720,76,Bob Boozer,10
1720,82,Bob Lanier,27
1720,136,Charles Thomas Scott,41
1720,138,Chet Walker,17
1720,152,Cliff Hagan,7
1720,158,Clyde Lovellette,32
1720,161,Connie Hawkins,28
1720,171,Dan Issel,51
1720,186,Dave Bing,16
1720,189,Dave DeBusschere,47
1720,195,David Thompson,26
1720,224,Dick Barnett,8
1720,232,Dolph Schayes,39
1720,252,Earl Monroe,24
1720,253,Ed Macauley,3
1720,256,Eddie Miles,58
1720,289,Gene Shue,2
1720,292,George Gervin,22
1720,298,George Yardley,35
1720,316,Gus Johnson,38
1720,317,Gus Williams,19
1720,320,Hal Greer,30
1720,324,Harry Gallatin,31
1720,342,Jack Twyman,36
1720,382,Jerry Lucas,37
1720,392,Jim Pollard,34
1720,396,Jimmy Jones,11
1720,398,Jo Jo White,15
1720,402,Joe Caldwell,49
1720,428,Johnny Green,18
1720,443,Julius Erving,1
1720,525,Lou Hudson,45
1720,556,Marques Johnson,12
1720,565,Maurice Stokes,57
1720,570,Mel Hutchins,56
1720,583,Micheal Ray Richardson,14
1720,607,Nate Archibald,23
1720,624,Norm Nixon,42
1720,631,Otis Birdsong,52
1720,643,Paul Silas,55
1720,644,Paul Westphal,48
1720,678,Richie Guerin,5
1720,684,Rickey Green,53
1720,700,Rolando Blackman,43
1720,709,Rudy Tomjanovich,50
1720,736,Sidney Moncrief,25
1720,763,Terry Porter,44
1720,775,Tom Heinsohn,46
1720,789,Truck Robinson,54
1720,794,Vern Mikkelsen,33
1720,803,Walt Bellamy,13
1720,805,Walt Frazier,21
1720,807,Walter Davis,20
1720,808,Walter Dukes,6
1720,809,Wayne Embry,60
1720,819,Willie Naulls,9
1720,823,Woody Sauldsberry,4
1720,832,Zelmo Beaty,59
1721,17,Allen Iverson,20
1721,69,Bill Russell,8
1721,134,Charles Barkley,17
1721,156,Clyde Drexler,22
1721,194,David Robinson,19
1721,230,Dirk Nowitzki,23
1721,260,Elgin Baylor,25
1721,319,Hakeem Olajuwon,10
1721,333,Isiah Thomas,18
1721,385,Jerry West,16
1721,423,John Stockton,15
1721,443,Julius Erving,14
1721,450,Kareem Abdul-Jabbar,3
1721,451,Karl Malone,12
1721,482,Kobe Bryant,7
1721,499,Larry Bird,6
1721,513,LeBron James,1
1721,539,Magic Johnson,4
1721,578,Michael Jordan,2
1721,603,Moses Malone,21
1721,630,Oscar Robertson,11
1721,723,Scottie Pippen,24
1721,730,Shaquille O'Neal,9
1721,768,Tim Duncan,13
1721,822,Wilt Chamberlain,5
1722,21,Alvin Robertson,83
1722,33,Andrew Toney,70
1722,45,Archie Clark,76
1722,67,Bill Laimbeer,32
1722,69,Bill Russell,40
1722,70,Bill Sharman,15
1722,72,Billy Cunningham,53
1722,76,Bob Boozer,81
1722,78,Bob Dandridge,19
1722,82,Bob Lanier,52
1722,83,Bob Love,16
1722,86,Bob Pettit,50
1722,122,Campy Russell,63
1722,129,Cazzie Russell,33
1722,136,Charles Thomas Scott,29
1722,138,Chet Walker,13
1722,156,Clyde Drexler,4
1722,161,Connie Hawkins,54
1722,186,Dave Bing,14
1722,188,Dave Cowens,23
1722,195,David Thompson,42
1722,209,Dennis Johnson,22
1722,224,Dick Barnett,80
1722,234,Dominique Wilkins,3
1722,235,Don Buse,60
1722,239,Don Ohl,24
1722,252,Earl Monroe,41
1722,256,Eddie Miles,66
1722,260,Elgin Baylor,2
1722,264,Elvin Hayes,47
1722,284,Gail Goodrich,58
1722,292,George Gervin,5
1722,316,Gus Johnson,26
1722,318,Guy Rodgers,64
1722,320,Hal Greer,55
1722,333,Isiah Thomas,6
1722,393,Jim Price,44
1722,397,Jimmy Walker,31
1722,398,Jo Jo White,57
1722,400,Joe Barry Carroll,68
1722,402,Joe Caldwell,71
1722,414,John Drew,34
1722,416,John Havlicek,49
1722,428,Johnny Green,27
1722,443,Julius Erving,1
1722,450,Kareem Abdul-Jabbar,38
1722,475,Kevin McHale,48
1722,479,Kiki Vandeweghe,30
1722,504,Larry Kenon,65
1722,523,Lonnie Shelton,46
1722,525,Lou Hudson,59
1722,531,Lucious Jackson,62
1722,532,Lucius Allen,61
1722,539,Magic Johnson,37
1722,556,Marques Johnson,18
1722,564,Maurice Lucas,20
1722,576,Michael Cooper,28
1722,583,Micheal Ray Richardson,17
1722,603,Moses Malone,7
1722,607,Nate Archibald,10
1722,629,Orlando Woolridge,78
1722,630,Oscar Robertson,36
1722,631,Otis Birdsong,77
1722,643,Paul Silas,35
1722,647,Pete Maravich,8
1722,650,Phil Smith,72
1722,660,Ralph Sampson,21
1722,662,Randy Smith,79
1722,673,Reggie Theus,84
1722,681,Rick Barry,51
1722,684,Rickey Green,67
1722,700,Rolando Blackman,25
1722,709,Rudy Tomjanovich,85
1722,736,Sidney Moncrief,43
1722,737,Sidney Wicks,74
1722,744,Spencer Haywood,12
1722,803,Walt Bellamy,11
1722,805,Walt Frazier,9
1722,807,Walter Davis,56
1722,808,Walter Dukes,69
1722,809,Wayne Embry,73
1722,819,Willie Naulls,75
1722,822,Wilt Chamberlain,39
1722,823,Woody Sauldsberry,45
1722,832,Zelmo Beaty,82
1723,156,Clyde Drexler,7
1723,260,Elgin Baylor,2
1723,292,George Gervin,9
1723,333,Isiah Thomas,5
1723,443,Julius Erving,1
1723,603,Moses Malone,4
1723,630,Oscar Robertson,6
1723,647,Pete Maravich,8
1723,805,Walt Frazier,3
1724,156,Clyde Drexler,3
1724,195,David Thompson,4
1724,260,Elgin Baylor,2
1724,443,Julius Erving,1
1724,805,Walt Frazier,5
1725,45,Archie Clark,18
1725,56,Bailey Howell,2
1725,70,Bill Sharman,34
1725,72,Billy Cunningham,38
1725,83,Bob Love,48
1725,87,Bob Rule,8
1725,110,Buck Williams,51
1725,129,Cazzie Russell,21
1725,138,Chet Walker,1
1725,186,Dave Bing,47
1725,188,Dave Cowens,52
1725,189,Dave DeBusschere,37
1725,227,Dick Van Arsdale,6
1725,232,Dolph Schayes,30
1725,235,Don Buse,14
1725,239,Don Ohl,7
1725,254,Eddie Johnson,55
1725,284,Gail Goodrich,43
1725,316,Gus Johnson,49
1725,317,Gus Williams,45
1725,320,Hal Greer,39
1725,383,Jerry Sloan,9
1725,397,Jimmy Walker,31
1725,398,Jo Jo White,46
1725,400,Joe Barry Carroll,29
1725,402,Joe Caldwell,36
1725,417,John Johnson,5
1725,425,John Williamson,15
1725,427,Johnny Davis,16
1725,428,Johnny Green,57
1725,449,K. C. Jones,33
1725,455,Kelly Tripucka,25
1725,466,Kermit Washington,11
1725,476,Kevin Porter,17
1725,504,Larry Kenon,19
1725,519,Lenny Wilkens,40
1725,523,Lonnie Shelton,23
1725,525,Lou Hudson,56
1725,556,Marques Johnson,42
1725,583,Micheal Ray Richardson,44
1725,584,Mickey Johnson,13
1725,590,Mike Mitchell,12
1725,625,Norm Van Lier,24
1725,629,Orlando Woolridge,4
1725,643,Paul Silas,27
1725,648,Phil Chenier,32
1725,650,Phil Smith,28
1725,700,Rolando Blackman,54
1725,709,Rudy Tomjanovich,26
1725,737,Sidney Wicks,35
1725,739,Sleepy Floyd,20
1725,763,Terry Porter,53
1725,775,Tom Heinsohn,22
1725,779,Tom Van Arsdale,10
1725,786,Tree Rollins,3
1725,803,Walt Bellamy,41
1725,807,Walter Davis,50
1726,45,Archie Clark,21
1726,70,Bill Sharman,2
1726,78,Bob Dandridge,1
1726,83,Bob Love,3
1726,110,Buck Williams,12
1726,129,Cazzie Russell,24
1726,138,Chet Walker,8
1726,156,Clyde Drexler,36
1726,188,Dave Cowens,16
1726,224,Dick Barnett,23
1726,232,Dolph Schayes,38
1726,234,Dominique Wilkins,32
1726,260,Elgin Baylor,30
1726,292,George Gervin,31
1726,316,Gus Johnson,7
1726,317,Gus Williams,11
1726,333,Isiah Thomas,37
1726,398,Jo Jo White,13
1726,402,Joe Caldwell,28
1726,414,John Drew,19
1726,428,Johnny Green,9
1726,443,Julius Erving,29
1726,505,Larry Nance,15
1726,525,Lou Hudson,5
1726,556,Marques Johnson,6
1726,564,Maurice Lucas,4
1726,583,Micheal Ray Richardson,10
1726,603,Moses Malone,35
1726,631,Otis Birdsong,20
1726,643,Paul Silas,18
1726,647,Pete Maravich,33
1726,648,Phil Chenier,26
1726,673,Reggie Theus,17
1726,744,Spencer Haywood,14
1726,805,Walt Frazier,34
1726,807,Walter Davis,39
1726,808,Walter Dukes,25
1726,819,Willie Naulls,27
1726,832,Zelmo Beaty,22
1727,69,Bill Russell,9
1727,156,Clyde Drexler,20
1727,234,Dominique Wilkins,19
1727,260,Elgin Baylor,14
1727,319,Hakeem Olajuwon,12
1727,333,Isiah Thomas,17
1727,385,Jerry West,16
1727,443,Julius Erving,11
1727,450,Kareem Abdul-Jabbar,2
1727,482,Kobe Bryant,6
1727,499,Larry Bird,7
1727,513,LeBron James,5
1727,539,Magic Johnson,4
1727,578,Michael Jordan,1
1727,603,Moses Malone,18
1727,630,Oscar Robertson,10
1727,647,Pete Maravich,15
1727,730,Shaquille O'Neal,8
1727,768,Tim Duncan,13
1727,822,Wilt Chamberlain,3
1728,17,Allen Iverson,21
1728,69,Bill Russell,7
1728,134,Charles Barkley,16
1728,156,Clyde Drexler,19
1728,234,Dominique Wilkins,20
1728,260,Elgin Baylor,14
1728,292,George Gervin,24
1728,319,Hakeem Olajuwon,12
1728,333,Isiah Thomas,15
1728,385,Jerry West,11
1728,443,Julius Erving,10
1728,450,Kareem Abdul-Jabbar,4
1728,451,Karl Malone,22
1728,469,Kevin Durant,25
1728,482,Kobe Bryant,9
1728,499,Larry Bird,3
1728,513,LeBron James,8
1728,539,Magic Johnson,2
1728,578,Michael Jordan,1
1728,603,Moses Malone,23
1728,630,Oscar Robertson,6
1728,647,Pete Maravich,18
1728,730,Shaquille O'Neal,13
1728,768,Tim Duncan,17
1728,822,Wilt Chamberlain,5
1729,230,Dirk Nowitzki,2
1729,303,Giannis Antetokounmpo,3
1729,482,Kobe Bryant,1
1730,69,Bill Russell,2
1730,319,Hakeem Olajuwon,10
1730,450,Kareem Abdul-Jabbar,3
1730,499,Larry Bird,9
1730,513,LeBron James,6
1730,539,Magic Johnson,5
1730,578,Michael Jordan,1
1730,730,Shaquille O'Neal,8
1730,768,Tim Duncan,4
1730,822,Wilt Chamberlain,7
1731,69,Bill Russell,37
1731,70,Bill Sharman,31
1731,78,Bob Dandridge,28
1731,83,Bob Love,30
1731,110,Buck Williams,23
1731,121,Calvin Natt,44
1731,122,Campy Russell,12
1731,138,Chet Walker,32
1731,156,Clyde Drexler,4
1731,186,Dave Bing,33
1731,189,Dave DeBusschere,21
1731,234,Dominique Wilkins,2
1731,252,Earl Monroe,41
1731,260,Elgin Baylor,5
1731,277,Flynn Robinson,45
1731,279,Fred Brown,43
1731,291,Geoff Petrie,7
1731,292,George Gervin,1
1731,316,Gus Johnson,20
1731,317,Gus Williams,19
1731,318,Guy Rodgers,17
1731,324,Harry Gallatin,11
1731,333,Isiah Thomas,38
1731,342,Jack Twyman,13
1731,392,Jim Pollard,15
1731,416,John Havlicek,40
1731,425,John Williamson,10
1731,428,Johnny Green,18
1731,443,Julius Erving,35
1731,504,Larry Kenon,16
1731,523,Lonnie Shelton,42
1731,525,Lou Hudson,27
1731,532,Lucius Allen,8
1731,556,Marques Johnson,25
1731,564,Maurice Lucas,29
1731,565,Maurice Stokes,9
1731,583,Micheal Ray Richardson,24
1731,603,Moses Malone,3
1731,607,Nate Archibald,6
1731,630,Oscar Robertson,36
1731,700,Rolando Blackman,22
1731,744,Spencer Haywood,34
1731,774,Tom Gola,14
1731,805,Walt Frazier,39
1731,807,Walter Davis,26
1732,6,Adrian Smith,38
1732,13,Alex Groza,78
1732,20,Alvan Adams,79
1732,21,Alvin Robertson,74
1732,45,Archie Clark,76
1732,56,Bailey Howell,72
1732,70,Bill Sharman,21
1732,74,Billy Paultz,36
1732,76,Bob Boozer,50
1732,83,Bob Love,10
1732,87,Bob Rule,29
1732,110,Buck Williams,23
1732,121,Calvin Natt,77
1732,122,Campy Russell,30
1732,129,Cazzie Russell,58
1732,138,Chet Walker,14
1732,152,Cliff Hagan,44
1732,173,Dan Roundfield,69
1732,186,Dave Bing,13
1732,195,David Thompson,6
1732,209,Dennis Johnson,24
1732,227,Dick Van Arsdale,37
1732,232,Dolph Schayes,20
1732,239,Don Ohl,73
1732,253,Ed Macauley,28
1732,256,Eddie Miles,66
1732,260,Elgin Baylor,3
1732,284,Gail Goodrich,15
1732,289,Gene Shue,42
1732,292,George Gervin,2
1732,316,Gus Johnson,16
1732,317,Gus Williams,18
1732,318,Guy Rodgers,60
1732,324,Harry Gallatin,34
1732,340,Jack Marin,40
1732,382,Jerry Lucas,12
1732,383,Jerry Sloan,71
1732,392,Jim Pollard,33
1732,398,Jo Jo White,8
1732,428,Johnny Green,19
1732,443,Julius Erving,4
1732,455,Kelly Tripucka,55
1732,457,Ken Sears,80
1732,476,Kevin Porter,68
1732,479,Kiki Vandeweghe,63
1732,500,Larry Costello,59
1732,504,Larry Kenon,53
1732,523,Lonnie Shelton,54
1732,525,Lou Hudson,22
1732,531,Lucious Jackson,41
1732,532,Lucius Allen,31
1732,538,Mack Calvin,46
1732,552,Mark Aguirre,27
1732,556,Marques Johnson,11
1732,565,Maurice Stokes,32
1732,583,Micheal Ray Richardson,9
1732,590,Mike Mitchell,39
1732,607,Nate Archibald,1
1732,629,Orlando Woolridge,45
1732,631,Otis Birdsong,75
1732,648,Phil Chenier,62
1732,650,Phil Smith,56
1732,662,Randy Smith,61
1732,673,Reggie Theus,70
1732,678,Richie Guerin,49
1732,683,Rick Mahorn,48
1732,700,Rolando Blackman,25
1732,716,Sam Lacey,35
1732,736,Sidney Moncrief,7
1732,737,Sidney Wicks,65
1732,761,Terry Cummings,64
1732,763,Terry Porter,26
1732,774,Tom Gola,47
1732,786,Tree Rollins,67
1732,805,Walt Frazier,5
1732,807,Walter Davis,17
1732,808,Walter Dukes,43
1732,809,Wayne Embry,57
1732,819,Willie Naulls,51
1732,832,Zelmo Beaty,52
1733,69,Bill Russell,4
1733,443,Julius Erving,8
1733,450,Kareem Abdul-Jabbar,3
1733,482,Kobe Bryant,9
1733,499,Larry Bird,5
1733,513,LeBron James,7
1733,539,Magic Johnson,2
1733,578,Michael Jordan,1
1733,768,Tim Duncan,6
1733,822,Wilt Chamberlain,10
1734,70,Bill Sharman,7
1734,78,Bob Dandridge,12
1734,83,Bob Love,9
1734,138,Chet Walker,11
1734,156,Clyde Drexler,16
1734,194,David Robinson,19
1734,232,Dolph Schayes,3
1734,234,Dominique Wilkins,17
1734,260,Elgin Baylor,14
1734,292,George Gervin,18
1734,320,Hal Greer,2
1734,333,Isiah Thomas,15
1734,443,Julius Erving,1
1734,519,Lenny Wilkens,5
1734,564,Maurice Lucas,10
1734,583,Micheal Ray Richardson,8
1734,630,Oscar Robertson,13
1734,744,Spencer Haywood,6
1734,803,Walt Bellamy,4
1734,805,Walt Frazier,20
1735,45,Archie Clark,20
1735,56,Bailey Howell,33
1735,70,Bill Sharman,53
1735,76,Bob Boozer,16
1735,78,Bob Dandridge,56
1735,83,Bob Love,57
1735,110,Buck Williams,59
1735,122,Campy Russell,42
1735,138,Chet Walker,52
1735,152,Cliff Hagan,37
1735,173,Dan Roundfield,38
1735,186,Dave Bing,49
1735,224,Dick Barnett,19
1735,239,Don Ohl,44
1735,256,Eddie Miles,29
1735,260,Elgin Baylor,5
1735,264,Elvin Hayes,3
1735,291,Geoff Petrie,43
1735,316,Gus Johnson,6
1735,317,Gus Williams,9
1735,318,Guy Rodgers,40
1735,333,Isiah Thomas,4
1735,340,Jack Marin,22
1735,383,Jerry Sloan,15
1735,392,Jim Pollard,41
1735,400,Joe Barry Carroll,24
1735,402,Joe Caldwell,27
1735,418,John Long,45
1735,425,John Williamson,35
1735,428,Johnny Green,7
1735,443,Julius Erving,1
1735,449,K. C. Jones,8
1735,455,Kelly Tripucka,36
1735,476,Kevin Porter,34
1735,519,Lenny Wilkens,48
1735,525,Lou Hudson,55
1735,532,Lucius Allen,39
1735,556,Marques Johnson,47
1735,564,Maurice Lucas,54
1735,583,Micheal Ray Richardson,58
1735,607,Nate Archibald,2
1735,625,Norm Van Lier,18
1735,629,Orlando Woolridge,32
1735,631,Otis Birdsong,26
1735,638,Paul Arizin,13
1735,643,Paul Silas,12
1735,650,Phil Smith,28
1735,652,Purvis Short,46
1735,660,Ralph Sampson,60
1735,662,Randy Smith,14
1735,684,Rickey Green,11
1735,700,Rolando Blackman,63
1735,737,Sidney Wicks,21
1735,739,Sleepy Floyd,17
1735,744,Spencer Haywood,51
1735,763,Terry Porter,61
1735,775,Tom Heinsohn,10
1735,789,Truck Robinson,31
1735,803,Walt Bellamy,50
1735,807,Walter Davis,62
1735,808,Walter Dukes,25
1735,809,Wayne Embry,30
1735,819,Willie Naulls,23
1736,69,Bill Russell,2
1736,385,Jerry West,10
1736,450,Kareem Abdul-Jabbar,4
1736,482,Kobe Bryant,1
1736,499,Larry Bird,6
1736,539,Magic Johnson,5
1736,578,Michael Jordan,3
1736,630,Oscar Robertson,9
1736,730,Shaquille O'Neal,8
1736,822,Wilt Chamberlain,7
1737,45,Archie Clark,8
1737,76,Bob Boozer,11
1737,78,Bob Dandridge,21
1737,83,Bob Love,22
1737,110,Buck Williams,19
1737,189,Dave DeBusschere,15
1737,224,Dick Barnett,7
1737,264,Elvin Hayes,4
1737,316,Gus Johnson,18
1737,340,Jack Marin,12
1737,398,Jo Jo White,14
1737,443,Julius Erving,1
1737,449,K. C. Jones,16
1737,525,Lou Hudson,20
1737,564,Maurice Lucas,23
1737,607,Nate Archibald,3
1737,638,Paul Arizin,5
1737,715,Sam Jones,25
1737,737,Sidney Wicks,9
1737,739,Sleepy Floyd,10
1737,803,Walt Bellamy,24
1737,805,Walt Frazier,2
1737,807,Walter Davis,17
1737,819,Willie Naulls,13
1737,832,Zelmo Beaty,6
1738,5,Adrian Dantley,36
1738,12,Alex English,35
1738,17,Allen Iverson,6
1738,69,Bill Russell,16
1738,77,Bob Cousy,28
1738,86,Bob Pettit,9
1738,134,Charles Barkley,18
1738,135,Charles Oakley,37
1738,156,Clyde Drexler,7
1738,232,Dolph Schayes,38
1738,234,Dominique Wilkins,21
1738,252,Earl Monroe,31
1738,260,Elgin Baylor,22
1738,264,Elvin Hayes,32
1738,292,George Gervin,8
1738,296,George Mikan,10
1738,319,Hakeem Olajuwon,17
1738,333,Isiah Thomas,19
1738,361,James Worthy,26
1738,365,Jason Kidd,25
1738,416,John Havlicek,27
1738,443,Julius Erving,2
1738,450,Kareem Abdul-Jabbar,12
1738,451,Karl Malone,20
1738,499,Larry Bird,14
1738,513,LeBron James,1
1738,539,Magic Johnson,13
1738,603,Moses Malone,5
1738,607,Nate Archibald,11
1738,630,Oscar Robertson,4
1738,636,Patrick Ewing,24
1738,638,Paul Arizin,40
1738,646,Penny Hardaway,34
1738,647,Pete Maravich,23
1738,693,Robert Parish,30
1738,730,Shaquille O'Neal,15
1738,734,Shawn Kemp,33
1738,803,Walt Bellamy,39
1738,805,Walt Frazier,29
1738,822,Wilt Chamberlain,3
1739,34,Andrew Wiggins,12
1739,202,DeMar DeRozan,10
1739,203,DeMarcus Cousins,13
1739,250,Dwyane Wade,6
1739,469,Kevin Durant,7
1739,481,Klay Thompson,11
1739,482,Kobe Bryant,1
1739,492,Kyle Lowry,14
1739,578,Michael Jordan,2
1739,711,Russell Westbrook,8
1739,747,Stephen Curry,3
1739,753,Steve Nash,9
1739,797,Vince Carter,5
1739,822,Wilt Chamberlain,4
1740,70,Bill Sharman,14
1740,78,Bob Dandridge,13
1740,83,Bob Love,10
1740,234,Dominique Wilkins,8
1740,260,Elgin Baylor,5
1740,317,Gus Williams,3
1740,443,Julius Erving,2
1740,556,Marques Johnson,7
1740,564,Maurice Lucas,9
1740,607,Nate Archibald,1
1740,630,Oscar Robertson,6
1740,744,Spencer Haywood,4
1740,803,Walt Bellamy,12
1740,807,Walter Davis,11
1741,17,Allen Iverson,40
1741,69,Bill Russell,1
1741,71,Bill Walton,30
1741,77,Bob Cousy,23
1741,86,Bob Pettit,20
1741,134,Charles Barkley,19
